# %META START%
# %META FIELD% Id 0 32
# %META FIELD% ObjectName 0 32
# %META FIELD% TilesetX 1 0
# %META FIELD% TilesetY 1 0
# %META FIELD% Usable 2 2
# %META FIELD% Consumable 2 2
# %META FIELD% ApplyOnSelf 2 2
# %META FIELD% IsHelm 2 2
# %META FIELD% IsShoulders 2 2
# %META FIELD% IsGlove 2 2
# %META FIELD% IsChest 2 2
# %META FIELD% IsBelt 2 2
# %META FIELD% IsShoe 2 2
# %META FIELD% IsWeapon 2 2
# %META FIELD% IsShield 2 2
# %META FIELD% Points 1 0
# %META FIELD% HealthPoints 1 0
# %META FIELD% MaxHealthPoints 1 0
# %META FIELD% FirePoints 1 0
# %META FIELD% AssociatedStat 1 0
# %META FIELD% XP 1 0
# %META END%
# points = armor or damage points depending on if applyOnSelf is true or false
# AssociatedStats:
# 0: None
# 1: Light armor
# 2: Medium armor
# 3: Heavy armor
# 4: Sword
# 5: Lance
# 6: Spears
# 7: Axe
# 8: Magic
# 9: Perception
# 10: speed
# Belt
# Belt
# Belt
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# Necklace
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Pendant
# Armor
# Armor
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# food
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# glove
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# head gear
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# precious stones
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# Money and keys
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# pills
# Large Health potion
"LHEALTH_POTION" "Large health potion" 14 36 1 1 1 0 0 0 0 0 0 0 0 0 50 0 0 0 0
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# potions
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# Scrolls
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# ?
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Present
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Diploma
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Bag
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Purse
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# Book
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# mail
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Ring
# Shield
"WOODEN_SHIELD" "Wooden shield" 0 71 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 2 1
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Shield
# Spells
"FIREBALL_SPELL" "Fireball spell" 11 73 1 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8 1
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Stats comparison
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# Attack Effect
# ?
# ?
# ?
# ?
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Spells
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Arrow
# Wooden axe
"FIRE_AXE" "Fire axe" 6 91 0 0 0 0 0 0 0 0 0 1 0 10 0 0 0 6 2
# Ice axe
# Poison axe
"KNIFE" "Knife" 15 96 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 4 1
"WOODEN_AXE" "Wooden Axe" 11 91 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 6 1
"WOODEN_BOW" "Wooden Bow" 3 93 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 8 1
"STONE_SPEAR" "Stone Spear" 1 103 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 5 1
"IRON_MASS" "Iron Mass" 7 100 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 7 1
